Episode,WinRate,ExplorationRate
1000,50.3,0.8990009999999713
2000,53.349999999999994,0.8980009999999425
3000,54.86666666666666,0.8970009999999138
4000,52.300000000000004,0.896000999999885
5000,51.9,0.8950009999998563
6000,57.05,0.8940009999998275
7000,56.942857142857136,0.8930009999997988
8000,55.85,0.89200099999977
9000,55.955555555555556,0.8910009999997412
10000,56.379999999999995,0.8900009999997125
11000,59.236363636363635,0.8890009999996837
12000,60.724999999999994,0.888000999999655
13000,60.79230769230769,0.8870009999996262
14000,60.728571428571435,0.8860009999995975
15000,60.653333333333336,0.8850009999995687
16000,60.943749999999994,0.88400099999954
17000,60.44117647058823,0.8830009999995112
18000,59.00555555555555,0.8820009999994824
19000,59.37894736842105,0.8810009999994537
20000,61.405,0.8800009999994249
21000,62.47142857142857,0.8790009999993962
22000,62.222727272727276,0.8780009999993674
23000,62.45652173913043,0.8770009999993387
24000,62.09166666666667,0.8760009999993099
25000,61.892,0.8750009999992812
26000,61.46538461538461,0.8740009999992524
27000,62.588888888888896,0.8730009999992236
28000,62.38214285714285,0.8720009999991949
29000,62.279310344827586,0.8710009999991661
30000,62.56666666666667,0.8700009999991374
31000,62.067741935483866,0.8690009999991086
32000,61.940625000000004,0.8680009999990799
33000,60.869696969696975,0.8670009999990511
34000,59.8735294117647,0.8660009999990224
35000,59.28857142857142,0.8650009999989936
36000,58.772222222222226,0.8640009999989648
37000,59.883783783783784,0.8630009999989361
38000,60.36842105263158,0.8620009999989073
39000,60.07692307692307,0.8610009999988786
40000,59.12500000000001,0.8600009999988498
41000,59.8780487804878,0.8590009999988211
42000,58.66190476190476,0.8580009999987923
43000,58.14186046511628,0.8570009999987636
44000,57.62272727272727,0.8560009999987348
45000,58.20222222222222,0.855000999998706
46000,57.743478260869566,0.8540009999986773
47000,57.94893617021276,0.8530009999986485
48000,57.50208333333333,0.8520009999986198
49000,58.36734693877551,0.851000999998591
50000,59.199999999999996,0.8500009999985623
51000,59.372549019607845,0.8490009999985335
52000,58.79038461538462,0.8480009999985048
53000,58.660377358490564,0.847000999998476
54000,59.42222222222222,0.8460009999984472
55000,59.58363636363636,0.8450009999984185
56000,59.39821428571429,0.8440009999983897
57000,59.31754385964913,0.843000999998361
58000,59.644827586206894,0.8420009999983322
59000,59.53559322033898,0.8410009999983035
60000,59.81833333333333,0.8400009999982747
61000,60.23770491803278,0.839000999998246
62000,59.696774193548386,0.8380009999982172
63000,59.198412698412696,0.8370009999981884
