Episode,WinRate,ExplorationRate
1000,0.2,0.8990009999999713
2000,24.65,0.8980009999999425
3000,19.8,0.8970009999999138
4000,34.55,0.896000999999885
5000,37.54,0.8950009999998563
6000,31.283333333333335,0.8940009999998275
7000,26.84285714285714,0.8930009999997988
8000,23.4875,0.89200099999977
9000,21.67777777777778,0.8910009999997412
10000,25.319999999999997,0.8900009999997125
11000,27.236363636363635,0.8890009999996837
12000,29.71666666666667,0.888000999999655
13000,27.915384615384614,0.8870009999996262
14000,31.107142857142854,0.8860009999995975
15000,31.28,0.8850009999995687
16000,29.806250000000002,0.88400099999954
17000,30.223529411764705,0.8830009999995112
18000,32.138888888888886,0.8820009999994824
19000,34.178947368421056,0.8810009999994537
20000,36.15,0.8800009999994249
21000,37.628571428571426,0.8790009999993962
22000,39.345454545454544,0.8780009999993674
23000,39.43478260869565,0.8770009999993387
24000,37.79166666666667,0.8760009999993099
25000,38.616,0.8750009999992812
26000,38.16153846153846,0.8740009999992524
27000,38.2,0.8730009999992236
28000,37.51785714285714,0.8720009999991949
29000,37.231034482758616,0.8710009999991661
30000,36.96,0.8700009999991374
31000,36.66451612903226,0.8690009999991086
32000,38.028125,0.8680009999990799
33000,39.9030303030303,0.8670009999990511
34000,38.917647058823526,0.8660009999990224
35000,39.05714285714286,0.8650009999989936
36000,40.57777777777778,0.8640009999989648
37000,40.75405405405406,0.8630009999989361
38000,41.768421052631574,0.8620009999989073
39000,40.697435897435895,0.8610009999988786
40000,40.865,0.8600009999988498
41000,40.44146341463415,0.8590009999988211
42000,41.09285714285714,0.8580009999987923
43000,40.96511627906977,0.8570009999987636
44000,41.28636363636364,0.8560009999987348
45000,42.324444444444445,0.855000999998706
46000,42.79565217391305,0.8540009999986773
47000,41.89148936170213,0.8530009999986485
48000,41.643750000000004,0.8520009999986198
49000,41.412244897959184,0.851000999998591
50000,40.772000000000006,0.8500009999985623
51000,40.931372549019606,0.8490009999985335
52000,41.30769230769231,0.8480009999985048
53000,40.52830188679245,0.847000999998476
54000,40.34814814814815,0.8460009999984472
55000,39.86727272727273,0.8450009999984185
56000,39.61964285714286,0.8440009999983897
57000,40.675438596491226,0.843000999998361
58000,40.577586206896555,0.8420009999983322
59000,39.91694915254237,0.8410009999983035
60000,39.70166666666667,0.8400009999982747
61000,39.73770491803278,0.839000999998246
62000,40.41129032258065,0.8380009999982172
63000,40.38253968253968,0.8370009999981884
64000,40.7796875,0.8360009999981597
65000,40.73384615384615,0.8350009999981309
66000,40.57878787878788,0.8340009999981022
67000,39.974626865671645,0.8330009999980734
68000,39.838235294117645,0.8320009999980447
69000,40.61449275362319,0.8310009999980159
70000,40.037142857142854,0.8300009999979872
71000,40.66478873239436,0.8290009999979584
72000,40.550000000000004,0.8280009999979296
73000,40.678082191780824,0.8270009999979009
74000,40.42567567567568,0.8260009999978721
75000,40.583999999999996,0.8250009999978434
76000,40.52368421052632,0.8240009999978146
77000,39.9987012987013,0.8230009999977859
78000,39.88076923076923,0.8220009999977571
79000,39.765822784810126,0.8210009999977284
80000,40.23875,0.8200009999976996
81000,40.511111111111106,0.8190009999976708
82000,40.017073170731706,0.8180009999976421
83000,39.53493975903615,0.8170009999976133
84000,39.358333333333334,0.8160009999975846
85000,38.96823529411765,0.8150009999975558
86000,38.747674418604646,0.8140009999975271
87000,39.252873563218394,0.8130009999974983
88000,39.13068181818182,0.8120009999974696
89000,39.0685393258427,0.8110009999974408
90000,38.78666666666667,0.810000999997412
91000,39.043956043956044,0.8090009999973833
92000,38.870652173913044,0.8080009999973545
93000,39.089247311827954,0.8070009999973258
94000,38.67340425531915,0.806000999997297
95000,38.70736842105263,0.8050009999972683
96000,38.66354166666667,0.8040009999972395
97000,39.294845360824745,0.8030009999972108
98000,39.33163265306123,0.802000999997182
99000,38.93434343434343,0.8010009999971532
100000,39.018,0.8000009999971245
101000,38.88811881188119,0.7990009999970957
102000,38.812745098039215,0.798000999997067
103000,38.43689320388349,0.7970009999970382
104000,38.67211538461539,0.7960009999970095
105000,38.60095238095238,0.7950009999969807
106000,38.52641509433962,0.794000999996952
107000,38.46355140186916,0.7930009999969232
108000,38.681481481481484,0.7920009999968944
109000,38.61376146788991,0.7910009999968657
110000,38.26272727272727,0.7900009999968369
111000,38.19549549549549,0.7890009999968082
112000,37.855357142857144,0.7880009999967794
113000,37.52035398230088,0.7870009999967507
114000,37.191228070175434,0.7860009999967219
115000,37.13739130434783,0.7850009999966931
116000,36.817241379310346,0.7840009999966644
117000,36.771794871794874,0.7830009999966356
118000,36.66694915254237,0.7820009999966069
119000,36.416806722689074,0.7810009999965781
120000,36.41833333333334,0.7800009999965494
121000,36.71818181818182,0.7790009999965206
122000,36.677868852459014,0.7780009999964919
123000,36.7479674796748,0.7770009999964631
124000,36.76451612903226,0.7760009999964343
125000,36.6672,0.7750009999964056
126000,36.432539682539684,0.7740009999963768
127000,36.466929133858265,0.7730009999963481
128000,36.18203125,0.7720009999963193
129000,35.90232558139535,0.7710009999962906
130000,35.877692307692314,0.7700009999962618
131000,36.10458015267176,0.7690009999962331
132000,36.33560606060606,0.7680009999962043
133000,36.50827067669173,0.7670009999961755
134000,36.50074626865671,0.7660009999961468
135000,36.312592592592594,0.765000999996118
136000,36.19117647058824,0.7640009999960893
137000,35.92700729927007,0.7630009999960605
138000,35.88768115942029,0.7620009999960318
139000,35.853956834532376,0.761000999996003
140000,35.81928571428571,0.7600009999959743
141000,35.661702127659574,0.7590009999959455
142000,35.9612676056338,0.7580009999959167
143000,35.93356643356643,0.757000999995888
144000,35.68472222222222,0.7560009999958592
145000,35.65172413793103,0.7550009999958305
146000,35.407534246575345,0.7540009999958017
147000,35.340816326530614,0.753000999995773
148000,35.55878378378378,0.7520009999957442
149000,35.32080536912752,0.7510009999957155
150000,35.358000000000004,0.7500009999956867
151000,35.39801324503311,0.749000999995658
152000,35.502631578947366,0.7480009999956292
153000,35.47385620915033,0.7470009999956004
154000,35.44805194805195,0.7460009999955717
155000,35.42,0.7450009999955429
156000,35.19294871794872,0.7440009999955142
157000,35.39936305732484,0.7430009999954854
158000,35.6620253164557,0.7420009999954567
159000,35.55786163522013,0.7410009999954279
160000,35.33625,0.7400009999953991
161000,35.29503105590062,0.7390009999953704
162000,35.239506172839505,0.7380009999953416
163000,35.206134969325156,0.7370009999953129
164000,35.068292682926824,0.7360009999952841
165000,34.907878787878786,0.7350009999952554
166000,34.71867469879518,0.7340009999952266
167000,34.720958083832336,0.7330009999951979
168000,34.51428571428571,0.7320009999951691
169000,34.409467455621304,0.7310009999951403
170000,34.44117647058824,0.7300009999951116
171000,34.410526315789475,0.7290009999950828
172000,34.43372093023256,0.7280009999950541
173000,34.45838150289017,0.7270009999950253
174000,34.53678160919541,0.7260009999949966
175000,34.694857142857146,0.7250009999949678
176000,34.51931818181818,0.724000999994939
177000,34.46666666666667,0.7230009999949103
178000,34.45561797752809,0.7220009999948815
179000,34.28994413407821,0.7210009999948528
180000,34.23722222222222,0.720000999994824
181000,34.20497237569061,0.7190009999947953
182000,34.175824175824175,0.7180009999947665
183000,34.40983606557377,0.7170009999947378
